audit,strategy,model,protected_attribute,metric,value,ci_low,ci_high,p_value,significant,n_disadvantaged,n_advantaged,small_sample_warning,note
benefits_denial,unawareness_proxy_removal,random_forest,age,accuracy_equality_diff,-0.05680906866400259,-0.08623865732216177,-0.029137186102851497,0.0,True,944,5569,False,
benefits_denial,unawareness_proxy_removal,random_forest,race,demographic_parity_diff,-0.05101658341359974,-0.06662612279640705,-0.031127593725033417,0.0,True,690,5823,False,
benefits_denial,unawareness_proxy_removal,random_forest,race,disparate_impact_ratio,0.491324309591017,0.33965279015641076,0.6705485674709866,0.0,True,690,5823,False,
benefits_denial,unawareness_proxy_removal,random_forest,race,equal_opportunity_diff,0.007090568886846338,-0.08476307323638511,0.1176985195154777,0.9066666666666666,False,82,1486,False,
benefits_denial,unawareness_proxy_removal,random_forest,race,equalized_odds_diff,-0.007685930730677281,-0.015172583598291323,0.0013198093516012708,0.17333333333333334,False,608,4337,False,driven_by_fpr_gap
benefits_denial,unawareness_proxy_removal,random_forest,race,predictive_parity_diff,-0.028908138597904975,-0.18795326349717967,0.07660908541498791,0.7966666666666666,False,34,584,False,
benefits_denial,unawareness_proxy_removal,random_forest,race,accuracy_equality_diff,0.09454412412546942,0.07408371226545407,0.11594837563186462,0.0,True,690,5823,False,
benefits_denial,unawareness_proxy_removal,random_forest,sex_x_national_origin,intersectional_demographic_parity_diff,-0.07262469435655589,-0.09765750507817393,-0.042110342048369276,0.0,True,235,3907,False,superadditive
benefits_denial,unawareness_proxy_removal,random_forest,sex_x_age,intersectional_demographic_parity_diff,-0.04615582081889359,-0.07618181234758052,-0.016187267359774108,0.02,True,294,3710,False,
benefits_denial,unawareness_proxy_removal,random_forest,sex_x_race,intersectional_demographic_parity_diff,-0.08229694457239367,-0.10627982201277918,-0.06067373389316043,0.0,True,338,4008,False,
benefits_denial,unawareness_proxy_removal,random_forest,national_origin_x_age,intersectional_demographic_parity_diff,0.03423727108070035,-0.03296849558169743,0.1054025869481695,0.2866666666666667,False,88,4969,False,superadditive
benefits_denial,unawareness_proxy_removal,random_forest,national_origin_x_race,intersectional_demographic_parity_diff,-0.0010546500479386295,-0.054434324065196535,0.0732790028763183,1.0,False,80,5215,False,
benefits_denial,unawareness_proxy_removal,random_forest,age_x_race,intersectional_demographic_parity_diff,-0.01832489544353952,-0.06947593367084891,0.04249394673123475,0.6866666666666666,False,77,4956,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex,demographic_parity_diff,-0.0654165086480567,-0.07889087181530358,-0.0519362490785207,0.0,True,2153,4360,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex,disparate_impact_ratio,0.4407577658639483,0.35942136275956654,0.529433801180698,0.0,True,2153,4360,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex,equal_opportunity_diff,0.004820875718708539,-0.0541220698805838,0.06103715170278637,0.9666666666666667,False,238,1330,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex,equalized_odds_diff,0.004820875718708539,-0.0541220698805838,0.06103715170278637,0.9666666666666667,False,238,1330,False,driven_by_tpr_gap
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex,predictive_parity_diff,-0.15108638049814516,-0.23949655537890832,-0.06934684684684689,0.0,True,111,510,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex,accuracy_equality_diff,0.12556428623171423,0.1073694109350299,0.1429703779023935,0.0,True,2153,4360,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin,demographic_parity_diff,-0.0025990617826130297,-0.024676926339954088,0.025817534185048382,0.86,False,688,5825,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin,disparate_impact_ratio,0.972819790737878,0.7529260485990672,1.2775506656153046,0.86,False,688,5825,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin,equal_opportunity_diff,0.062440458092632045,-0.015272879294618416,0.13673989054423832,0.16666666666666666,False,138,1430,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin,equalized_odds_diff,0.062440458092632045,-0.015272879294618416,0.13673989054423832,0.16666666666666666,False,138,1430,False,driven_by_tpr_gap
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin,predictive_parity_diff,-0.0065080789946140305,-0.09839612320466787,0.06496858168761221,1.0,False,64,557,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin,accuracy_equality_diff,0.04171823535282959,0.014353104102205793,0.06595210350334367,0.01,True,688,5825,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,age,demographic_parity_diff,0.0297230278996016,0.008471275995142621,0.051430997790431913,0.0033333333333333335,True,944,5569,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,age,disparate_impact_ratio,1.3264807183466683,1.0868865548955315,1.5814260935994793,0.006666666666666667,True,944,5569,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,age,equal_opportunity_diff,0.0013975155279503104,-0.05522127329192546,0.0617274844720497,1.0,False,280,1288,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,age,equalized_odds_diff,0.01054814914880264,-0.0011671774695136486,0.022858515350821625,0.043333333333333335,True,664,4281,False,driven_by_fpr_gap
benefits_denial,unawareness_proxy_removal,gradient_boosting,age,predictive_parity_diff,-0.025952455102252636,-0.09483675905740681,0.04251271670300006,0.4633333333333333,False,114,507,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,age,accuracy_equality_diff,-0.048675552620286,-0.0758099229314212,-0.02029085323263468,0.0,True,944,5569,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,race,demographic_parity_diff,-0.05153178176496502,-0.06649620321214972,-0.03318067782183098,0.0,True,690,5823,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,race,disparate_impact_ratio,0.48881330736408846,0.3367236237211821,0.6597490932107464,0.0,True,690,5823,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,race,equal_opportunity_diff,0.017939795817877413,-0.08064332140629614,0.13417301316350974,0.82,False,82,1486,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,race,equalized_odds_diff,0.017939795817877413,-0.08064332140629614,0.13417301316350974,0.82,False,82,1486,False,driven_by_tpr_gap
benefits_denial,unawareness_proxy_removal,gradient_boosting,race,predictive_parity_diff,0.001603367070848738,-0.11418854594648768,0.10014530514079557,1.0,False,34,587,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,race,accuracy_equality_diff,0.0972709420663187,0.07789321207505474,0.11966976905673901,0.0,True,690,5823,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex_x_national_origin,intersectional_demographic_parity_diff,-0.07416039950116812,-0.09940584003615986,-0.04351167299282794,0.0,True,235,3907,False,superadditive
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex_x_age,intersectional_demographic_parity_diff,-0.05036580670003851,-0.07885861891926581,-0.018774868437941232,0.006666666666666667,True,294,3710,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,sex_x_race,intersectional_demographic_parity_diff,-0.08083537067876082,-0.10470409034003,-0.059332444578299025,0.0,True,338,4008,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin_x_age,intersectional_demographic_parity_diff,0.03363352787281143,-0.03407032693609469,0.10648429352897049,0.3,False,88,4969,False,superadditive
benefits_denial,unawareness_proxy_removal,gradient_boosting,national_origin_x_race,intersectional_demographic_parity_diff,0.01048657718120806,-0.04920421860019174,0.08362655800575258,0.8633333333333333,False,80,5215,False,
benefits_denial,unawareness_proxy_removal,gradient_boosting,age_x_race,intersectional_demographic_parity_diff,-0.03151368405605694,-0.08379971017682881,0.02249247927214025,0.4066666666666667,False,77,4956,False,
benefits_denial,in_processing,logistic_regression,sex,demographic_parity_diff,-0.021930568398266556,-0.03227600329388904,-0.011050369230900348,0.0,True,2153,4360,False,
benefits_denial,in_processing,logistic_regression,sex,disparate_impact_ratio,0.6680005878506764,0.5293188950861896,0.8336056757107284,0.0,True,2153,4360,False,
benefits_denial,in_processing,logistic_regression,sex,equal_opportunity_diff,0.04241486068111455,-0.010823750552852719,0.09911985846970363,0.10333333333333333,False,238,1330,False,
benefits_denial,in_processing,logistic_regression,sex,equalized_odds_diff,0.04241486068111455,-0.010823750552852719,0.09911985846970363,0.10333333333333333,False,238,1330,False,driven_by_tpr_gap
benefits_denial,in_processing,logistic_regression,sex,predictive_parity_diff,-0.2479897660818714,-0.35137883771929823,-0.1499424342105263,0.0,True,95,288,False,
benefits_denial,in_processing,logistic_regression,sex,accuracy_equality_diff,0.16058625259399084,0.13977726300404392,0.17900836575378073,0.0,True,2153,4360,False,
benefits_denial,in_processing,logistic_regression,national_origin,demographic_parity_diff,0.0025057390957181347,-0.01405692933426489,0.022536405828925018,0.8233333333333334,False,688,5825,False,
benefits_denial,in_processing,logistic_regression,national_origin,disparate_impact_ratio,1.042802583306482,0.7704732080099607,1.38741690622414,0.8233333333333334,False,688,5825,False,
benefits_denial,in_processing,logistic_regression,national_origin,equal_opportunity_diff,0.03951555690686123,-0.032306172088780775,0.11902655315698792,0.29,False,138,1430,False,
benefits_denial,in_processing,logistic_regression,national_origin,equalized_odds_diff,0.03951555690686123,-0.032306172088780775,0.11902655315698792,0.29,False,138,1430,False,driven_by_tpr_gap
benefits_denial,in_processing,logistic_regression,national_origin,predictive_parity_diff,-0.025066331517944462,-0.17516233766233763,0.11311618489037834,0.8766666666666667,False,42,341,False,
benefits_denial,in_processing,logistic_regression,national_origin,accuracy_equality_diff,0.04293192933426493,0.011551932578101609,0.07305812705858869,0.013333333333333334,True,688,5825,False,
benefits_denial,in_processing,logistic_regression,age,demographic_parity_diff,0.039009643273447754,0.021787162249559455,0.05614643600622087,0.0,True,944,5569,False,
benefits_denial,in_processing,logistic_regression,age,disparate_impact_ratio,1.7339210006208718,1.4036425309460538,2.1129507349994454,0.0,True,944,5569,False,
benefits_denial,in_processing,logistic_regression,age,equal_opportunity_diff,0.022826086956521746,-0.029747670807453417,0.0709782608695652,0.36666666666666664,False,280,1288,False,
benefits_denial,in_processing,logistic_regression,age,equalized_odds_diff,0.03171234341711626,0.015048447117130052,0.04811156855874795,0.0,True,664,4281,False,driven_by_fpr_gap
benefits_denial,in_processing,logistic_regression,age,predictive_parity_diff,-0.1191752096924511,-0.2365165812364088,-0.007578052190121209,0.02666666666666667,True,87,296,False,
benefits_denial,in_processing,logistic_regression,age,accuracy_equality_diff,-0.0685823992379121,-0.09672434287414285,-0.03955527781666672,0.0,True,944,5569,False,
benefits_denial,in_processing,logistic_regression,race,demographic_parity_diff,-0.009038371077212552,-0.02521024199389228,0.008615871095879154,0.33666666666666667,False,690,5823,False,
benefits_denial,in_processing,logistic_regression,race,disparate_impact_ratio,0.8487656490086699,0.5908092013888069,1.1456163952095906,0.33666666666666667,False,690,5823,False,
benefits_denial,in_processing,logistic_regression,race,equal_opportunity_diff,0.08651478843186816,0.008633424153891595,0.18243853198962667,0.04666666666666667,True,82,1486,False,
benefits_denial,in_processing,logistic_regression,race,equalized_odds_diff,0.08651478843186816,0.008633424153891595,0.18243853198962667,0.04666666666666667,True,82,1486,False,driven_by_tpr_gap
benefits_denial,in_processing,logistic_regression,race,predictive_parity_diff,-0.12413793103448278,-0.2957101806239737,0.04170771756978653,0.13,False,35,348,False,
benefits_denial,in_processing,logistic_regression,race,accuracy_equality_diff,0.11970895026469242,0.09426468501967455,0.14312342733836583,0.0,True,690,5823,False,
benefits_denial,in_processing,logistic_regression,sex_x_national_origin,intersectional_demographic_parity_diff,-0.03096896459709523,-0.05507381731643694,-0.0045605541608351756,0.04,True,235,3907,False,superadditive
benefits_denial,in_processing,logistic_regression,sex_x_age,intersectional_demographic_parity_diff,0.008458477730714932,-0.017076113464253626,0.03882813502759587,0.6,False,294,3710,False,
benefits_denial,in_processing,logistic_regression,sex_x_race,intersectional_demographic_parity_diff,-0.011651253705606539,-0.03560047065632049,0.013959617746754997,0.38,False,338,4008,False,
benefits_denial,in_processing,logistic_regression,national_origin_x_age,intersectional_demographic_parity_diff,0.038182184086792664,-0.019642236411204016,0.10331081111985198,0.17666666666666667,False,88,4969,False,
benefits_denial,in_processing,logistic_regression,national_origin_x_race,intersectional_demographic_parity_diff,0.015172579098753594,-0.04277534755512941,0.08008389261744966,0.5933333333333334,False,80,5215,False,superadditive
benefits_denial,in_processing,logistic_regression,age_x_race,intersectional_demographic_parity_diff,0.062403697996918334,-0.005386492039034401,0.1304713295179397,0.02,True,77,4956,False,superadditive
benefits_denial,in_processing,random_forest,sex,demographic_parity_diff,-0.03299577717458464,-0.04645172407180933,-0.0192454975349097,0.0,True,2153,4360,False,
benefits_denial,in_processing,random_forest,sex,disparate_impact_ratio,0.6990370789061652,0.5965433868962028,0.8128884733793201,0.0,True,2153,4360,False,
benefits_denial,in_processing,random_forest,sex,equal_opportunity_diff,0.07664750110570545,0.012128482972136223,0.13240490933215385,0.006666666666666667,True,238,1330,False,
benefits_denial,in_processing,random_forest,sex,equalized_odds_diff,0.07664750110570545,0.012128482972136223,0.13240490933215385,0.006666666666666667,True,238,1330,False,driven_by_tpr_gap
benefits_denial,in_processing,random_forest,sex,predictive_parity_diff,-0.293457588436668,-0.3746662228984405,-0.22216495498922276,0.0,True,165,478,False,
benefits_denial,in_processing,random_forest,sex,accuracy_equality_diff,0.12715753993787204,0.10754855077404261,0.14610790043336166,0.0,True,2153,4360,False,
benefits_denial,in_processing,random_forest,national_origin,demographic_parity_diff,-0.00475072362511228,-0.028888436969757455,0.02287958503842694,0.7066666666666667,False,688,5825,False,
benefits_denial,in_processing,random_forest,national_origin,disparate_impact_ratio,0.9521233802163169,0.7181325645119754,1.2265642689077687,0.7066666666666667,False,688,5825,False,
benefits_denial,in_processing,random_forest,national_origin,equal_opportunity_diff,0.01419884463362725,-0.07263073882639101,0.09868095672443487,0.78,False,138,1430,False,
benefits_denial,in_processing,random_forest,national_origin,equalized_odds_diff,0.01419884463362725,-0.07263073882639101,0.09868095672443487,0.78,False,138,1430,False,driven_by_tpr_gap
benefits_denial,in_processing,random_forest,national_origin,predictive_parity_diff,-0.07931860527016243,-0.2112849347883949,0.03866582379558158,0.19666666666666666,False,65,578,False,
benefits_denial,in_processing,random_forest,national_origin,accuracy_equality_diff,0.027343796786106433,-0.004976051751671823,0.05496064976544568,0.08666666666666667,False,688,5825,False,
benefits_denial,in_processing,random_forest,age,demographic_parity_diff,0.03568368784828849,0.012721888876376802,0.057604121331462574,0.0,True,944,5569,False,
benefits_denial,in_processing,random_forest,age,disparate_impact_ratio,1.381420985592418,1.1314166832308894,1.6278124659002153,0.0,True,944,5569,False,
benefits_denial,in_processing,random_forest,age,equal_opportunity_diff,-0.007298136645962738,-0.060399844720496886,0.047597049689441,0.8333333333333334,False,280,1288,False,
benefits_denial,in_processing,random_forest,age,equalized_odds_diff,0.027120394683147447,0.008509563833469836,0.04612415147626241,0.0,True,664,4281,False,driven_by_fpr_gap
benefits_denial,in_processing,random_forest,age,predictive_parity_diff,-0.07243321481388254,-0.1662852805135143,0.01629983323369301,0.07,False,122,521,False,
benefits_denial,in_processing,random_forest,age,accuracy_equality_diff,-0.06425818164110653,-0.09273491783358845,-0.0339100985783894,0.0,True,944,5569,False,
benefits_denial,in_processing,random_forest,race,demographic_parity_diff,-0.019647723793950536,-0.038377106526592444,0.001186822868833487,0.08666666666666667,False,690,5823,False,
benefits_denial,in_processing,random_forest,race,disparate_impact_ratio,0.8050978522368526,0.6142413279927558,1.0121925727166818,0.07333333333333333,False,690,5823,False,
benefits_denial,in_processing,random_forest,race,equal_opportunity_diff,0.06849292584446703,-0.028743065357975214,0.17661302235498796,0.22333333333333333,False,82,1486,False,
benefits_denial,in_processing,random_forest,race,equalized_odds_diff,0.06849292584446703,-0.028743065357975214,0.17661302235498796,0.22333333333333333,False,82,1486,False,driven_by_tpr_gap
benefits_denial,in_processing,random_forest,race,predictive_parity_diff,-0.23007422730591387,-0.37339453029934294,-0.10866923217327837,0.0,True,56,587,False,
benefits_denial,in_processing,random_forest,race,accuracy_equality_diff,0.08786297217182237,0.06347391155014973,0.11581149340322107,0.0,True,690,5823,False,
benefits_denial,in_processing,random_forest,sex_x_national_origin,intersectional_demographic_parity_diff,-0.037718443165295254,-0.0663345658910085,0.006026526311203535,0.08666666666666667,False,235,3907,False,
benefits_denial,in_processing,random_forest,sex_x_age,intersectional_demographic_parity_diff,0.01052496470286228,-0.030050378642022847,0.046209729174688734,0.5866666666666667,False,294,3710,False,
benefits_denial,in_processing,random_forest,sex_x_race,intersectional_demographic_parity_diff,-0.03485337018271149,-0.0633891610270583,-0.006767160944383434,0.06666666666666667,False,338,4008,False,
benefits_denial,in_processing,random_forest,national_origin_x_age,intersectional_demographic_parity_diff,0.042179695932966194,-0.029915304432938754,0.12184086792659946,0.18666666666666668,False,88,4969,False,superadditive
benefits_denial,in_processing,random_forest,national_origin_x_race,intersectional_demographic_parity_diff,0.0352948226270374,-0.03668504314477467,0.12481303930968361,0.4,False,80,5215,False,superadditive
benefits_denial,in_processing,random_forest,age_x_race,intersectional_demographic_parity_diff,0.008456233032504229,-0.056327500183432376,0.085238278670482,0.84,False,77,4956,False,
benefits_denial,in_processing,gradient_boosting,sex,demographic_parity_diff,-0.012245021881138754,-0.022889892277470725,0.0005739138262377603,0.09666666666666666,False,2153,4360,False,
benefits_denial,in_processing,gradient_boosting,sex,disparate_impact_ratio,0.8452532733158359,0.7266538395654937,1.0078404790256104,0.09,False,2153,4360,False,
benefits_denial,in_processing,gradient_boosting,sex,equal_opportunity_diff,0.12392746572313135,0.06250442282176034,0.1749568774878372,0.0,True,238,1330,False,
benefits_denial,in_processing,gradient_boosting,sex,equalized_odds_diff,0.12392746572313135,0.06250442282176034,0.1749568774878372,0.0,True,238,1330,False,driven_by_tpr_gap
benefits_denial,in_processing,gradient_boosting,sex,predictive_parity_diff,-0.29027777777777786,-0.38503472222222224,-0.2102989130434783,0.0,True,144,345,False,
benefits_denial,in_processing,gradient_boosting,sex,accuracy_equality_diff,0.14669322089510262,0.12648320617273953,0.16510550938097887,0.0,True,2153,4360,False,
benefits_denial,in_processing,gradient_boosting,national_origin,demographic_parity_diff,-0.005940712645972651,-0.02501776624413614,0.015786093921549053,0.56,False,688,5825,False,
benefits_denial,in_processing,gradient_boosting,national_origin,disparate_impact_ratio,0.9215324397069116,0.6698394491771893,1.212400016764302,0.56,False,688,5825,False,
benefits_denial,in_processing,gradient_boosting,national_origin,equal_opportunity_diff,0.003020168237559545,-0.0731453329279416,0.07461386439647301,1.0,False,138,1430,False,
benefits_denial,in_processing,gradient_boosting,national_origin,equalized_odds_diff,0.0042941358982314624,-0.008554555796876613,0.02043230944254835,0.5866666666666667,False,550,4395,False,driven_by_fpr_gap
benefits_denial,in_processing,gradient_boosting,national_origin,predictive_parity_diff,-0.08078231292517002,-0.23115433673469377,0.04370393990929666,0.31,False,48,441,False,
benefits_denial,in_processing,gradient_boosting,national_origin,accuracy_equality_diff,0.030205110290448145,3.3729663639090975e-05,0.05488239220481082,0.08,False,688,5825,False,
benefits_denial,in_processing,gradient_boosting,age,demographic_parity_diff,0.012542380490061497,-0.006339616285369071,0.03147381007453486,0.17,False,944,5569,False,
benefits_denial,in_processing,gradient_boosting,age,disparate_impact_ratio,1.1711950087356588,0.9181077339924792,1.445723391841721,0.18666666666666668,False,944,5569,False,
benefits_denial,in_processing,gradient_boosting,age,equal_opportunity_diff,-0.013975155279503104,-0.06468555900621117,0.03930124223602483,0.6333333333333333,False,280,1288,False,
benefits_denial,in_processing,gradient_boosting,age,equalized_odds_diff,-0.013975155279503104,-0.06468555900621117,0.03930124223602483,0.6333333333333333,False,280,1288,False,driven_by_tpr_gap
benefits_denial,in_processing,gradient_boosting,age,predictive_parity_diff,0.02550835148874364,-0.07204520697167756,0.11660539215686269,0.6666666666666666,False,81,408,False,
benefits_denial,in_processing,gradient_boosting,age,accuracy_equality_diff,-0.054004880223756824,-0.08005480075082709,-0.02571629305386054,0.0,True,944,5569,False,
benefits_denial,in_processing,gradient_boosting,race,demographic_parity_diff,-0.015894989136034758,-0.03124745200815357,0.004011677829297591,0.13666666666666666,False,690,5823,False,
benefits_denial,in_processing,gradient_boosting,race,disparate_impact_ratio,0.792941127437773,0.6059871816460015,1.0538990072795456,0.10666666666666667,False,690,5823,False,
benefits_denial,in_processing,gradient_boosting,race,equal_opportunity_diff,0.09037192659948134,-0.0005941634113514204,0.19465704297016048,0.06,False,82,1486,False,
benefits_denial,in_processing,gradient_boosting,race,equalized_odds_diff,0.09037192659948134,-0.0005941634113514204,0.19465704297016048,0.06,False,82,1486,False,driven_by_tpr_gap
benefits_denial,in_processing,gradient_boosting,race,predictive_parity_diff,-0.1513263023330137,-0.29308085650367527,-0.006539629274528675,0.02666666666666667,True,42,447,False,
benefits_denial,in_processing,gradient_boosting,race,accuracy_equality_diff,0.10857991921092514,0.08492671490117894,0.13094102098873275,0.0,True,690,5823,False,
benefits_denial,in_processing,gradient_boosting,sex_x_national_origin,intersectional_demographic_parity_diff,-0.024025616868795244,-0.05155961204384929,0.008821101242178489,0.18666666666666668,False,235,3907,False,superadditive
benefits_denial,in_processing,gradient_boosting,sex_x_age,intersectional_demographic_parity_diff,0.0008728019509690738,-0.02944455140546785,0.026764536003080472,1.0,False,294,3710,False,
benefits_denial,in_processing,gradient_boosting,sex_x_race,intersectional_demographic_parity_diff,-0.015999066954847707,-0.042038076214435026,0.011657454322124929,0.36666666666666664,False,338,4008,False,
benefits_denial,in_processing,gradient_boosting,national_origin_x_age,intersectional_demographic_parity_diff,0.0280123127023912,-0.03208512093159407,0.09912731663586964,0.39666666666666667,False,88,4969,False,superadditive
benefits_denial,in_processing,gradient_boosting,national_origin_x_race,intersectional_demographic_parity_diff,0.009647651006711402,-0.050654062799616484,0.07994696788111216,0.83,False,80,5215,False,
benefits_denial,in_processing,gradient_boosting,age_x_race,intersectional_demographic_parity_diff,-0.035494166850099054,-0.07446529459241323,0.014300388876659966,0.28,False,77,4956,False,superadditive
benefits_denial,post_processing,logistic_regression,sex,demographic_parity_diff,-0.0005010077681238401,-0.013481524606160807,0.013828581411898045,0.9566666666666667,False,2153,4360,False,
benefits_denial,post_processing,logistic_regression,sex,disparate_impact_ratio,0.9944133772088374,0.846484033957037,1.164572895394152,0.9566666666666667,False,2153,4360,False,
benefits_denial,post_processing,logistic_regression,sex,equal_opportunity_diff,0.13737284387439186,0.0714849624060151,0.18986731534719148,0.0,True,238,1330,False,
benefits_denial,post_processing,logistic_regression,sex,equalized_odds_diff,0.13737284387439186,0.0714849624060151,0.18986731534719148,0.0,True,238,1330,False,driven_by_tpr_gap
benefits_denial,post_processing,logistic_regression,sex,predictive_parity_diff,-0.37751758312020456,-0.45554933930093783,-0.30341438885336747,0.0,True,192,391,False,
benefits_denial,post_processing,logistic_regression,sex,accuracy_equality_diff,0.1268073778001253,0.10709566499912644,0.14512129437482155,0.0,True,2153,4360,False,
benefits_denial,post_processing,logistic_regression,national_origin,demographic_parity_diff,0.007174867751272587,-0.016819149865256018,0.03156377882024154,0.5733333333333334,False,688,5825,False,
benefits_denial,post_processing,logistic_regression,national_origin,disparate_impact_ratio,1.08083778292278,0.8168317407938692,1.3790861926821332,0.5733333333333334,False,688,5825,False,
benefits_denial,post_processing,logistic_regression,national_origin,equal_opportunity_diff,0.048910509780074996,-0.032077885882233696,0.1335068916590655,0.23333333333333334,False,138,1430,False,
benefits_denial,post_processing,logistic_regression,national_origin,equalized_odds_diff,0.048910509780074996,-0.032077885882233696,0.1335068916590655,0.23333333333333334,False,138,1430,False,driven_by_tpr_gap
benefits_denial,post_processing,logistic_regression,national_origin,predictive_parity_diff,-0.07994842037395233,-0.20291747259832357,0.037427466150870045,0.18333333333333332,False,66,517,False,
benefits_denial,post_processing,logistic_regression,national_origin,accuracy_equality_diff,0.0331120870346342,0.002006543816748181,0.06352379853278765,0.03666666666666667,True,688,5825,False,
benefits_denial,post_processing,logistic_regression,age,demographic_parity_diff,0.021679865234606827,0.0015490991673032584,0.040105634512784136,0.02666666666666667,True,944,5569,False,
benefits_denial,post_processing,logistic_regression,age,disparate_impact_ratio,1.2510057622462276,1.0169757796602859,1.489826969369574,0.043333333333333335,True,944,5569,False,
benefits_denial,post_processing,logistic_regression,age,equal_opportunity_diff,-0.0034161490683229934,-0.058392857142857156,0.046820652173913034,0.9466666666666667,False,280,1288,False,
benefits_denial,post_processing,logistic_regression,age,equalized_odds_diff,0.009490660610205363,-0.007715049053959356,0.026517633251998875,0.22666666666666666,False,664,4281,False,driven_by_fpr_gap
benefits_denial,post_processing,logistic_regression,age,predictive_parity_diff,0.009131303248950284,-0.07740970608617669,0.10242601198483546,0.94,False,102,481,False,
benefits_denial,post_processing,logistic_regression,age,accuracy_equality_diff,-0.0531251236414656,-0.08113535582872498,-0.023887355206332908,0.0,True,944,5569,False,
benefits_denial,post_processing,logistic_regression,race,demographic_parity_diff,-0.03203787081214673,-0.0502873724137416,-0.01159024557788086,0.006666666666666667,True,690,5823,False,
benefits_denial,post_processing,logistic_regression,race,disparate_impact_ratio,0.6551672573418301,0.4662146722939056,0.8710545079771702,0.0033333333333333335,True,690,5823,False,
benefits_denial,post_processing,logistic_regression,race,equal_opportunity_diff,0.05807044611495915,-0.036086810228802134,0.16639324754620352,0.23333333333333334,False,82,1486,False,
benefits_denial,post_processing,logistic_regression,race,equalized_odds_diff,0.05807044611495915,-0.036086810228802134,0.16639324754620352,0.23333333333333334,False,82,1486,False,driven_by_tpr_gap
benefits_denial,post_processing,logistic_regression,race,predictive_parity_diff,-0.10205967784526004,-0.27549621512190814,0.04449432268286235,0.21,False,42,541,False,
benefits_denial,post_processing,logistic_regression,race,accuracy_equality_diff,0.10823645364334833,0.08424674641041147,0.13219142232078182,0.0,True,690,5823,False,
benefits_denial,post_processing,logistic_regression,sex_x_national_origin,intersectional_demographic_parity_diff,-0.0031966628364800825,-0.03521619678808902,0.03986622483376807,0.9033333333333333,False,235,3907,False,
benefits_denial,post_processing,logistic_regression,sex_x_age,intersectional_demographic_parity_diff,0.022320626363753038,-0.015823706841227053,0.06095013477088949,0.19,False,294,3710,False,superadditive
benefits_denial,post_processing,logistic_regression,sex_x_race,intersectional_demographic_parity_diff,-0.027476112863031338,-0.052076505273476716,0.0028767907971040136,0.1,False,338,4008,False,
benefits_denial,post_processing,logistic_regression,national_origin_x_age,intersectional_demographic_parity_diff,0.028106075852101203,-0.03601128130774436,0.10806408825627983,0.36666666666666664,False,88,4969,False,
benefits_denial,post_processing,logistic_regression,national_origin_x_race,intersectional_demographic_parity_diff,0.019690795781399817,-0.045119846596356664,0.08884917305848511,0.52,False,80,5215,False,
benefits_denial,post_processing,logistic_regression,age_x_race,intersectional_demographic_parity_diff,-0.011868075427397456,-0.06545050994203536,0.049608371854134546,0.84,False,77,4956,False,
benefits_denial,post_processing,random_forest,sex,demographic_parity_diff,0.007418707414872355,-0.006905885536290316,0.024257492745347838,0.36,False,2153,4360,False,
benefits_denial,post_processing,random_forest,sex,disparate_impact_ratio,1.0673859802624366,0.9398385721553038,1.2229837303364806,0.36,False,2153,4360,False,
benefits_denial,post_processing,random_forest,sex,equal_opportunity_diff,0.17337461300309598,0.10400265369305618,0.23183215391419723,0.0,True,238,1330,False,
benefits_denial,post_processing,random_forest,sex,equalized_odds_diff,0.17337461300309598,0.10400265369305618,0.23183215391419723,0.0,True,238,1330,False,driven_by_tpr_gap
benefits_denial,post_processing,random_forest,sex,predictive_parity_diff,-0.44235836627140973,-0.5018527667984188,-0.3848688652832675,0.0,True,253,480,False,
benefits_denial,post_processing,random_forest,sex,accuracy_equality_diff,0.09672123812729838,0.07614692747904568,0.1144052303804804,0.0,True,2153,4360,False,
